,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index
42,141,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,wt-at,-90.51/-3.14,1
43,142,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,wt-at,-90.51/-3.14,1
44,143,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,wt-at,-90.51/-3.14,1
45,152,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
46,172,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
47,19,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
48,2,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
49,21,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
50,24,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
51,3,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
52,4,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
53,5,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
54,6,-90.51,-80.99,-3.14,-2.36,50,0,4.918581995392967,mt-at,-90.51/-3.14,1
55,1,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
56,101,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
57,102,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
58,103,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
59,104,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
60,105,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
61,106,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
62,107,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
63,108,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
64,109,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
65,110,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
66,111,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
67,112_1,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
68,112_2,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
69,113,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
70,114,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
71,115,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
72,116,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
73,117,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
74,118,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
75,119,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
76,120,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
77,121,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
78,122,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
79,123,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
80,124,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
81,125,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
82,126,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
83,127,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
84,128,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
85,129,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
86,130,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
87,131,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
88,132,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
89,133,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
90,134,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
91,135,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
92,136,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
93,137,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
94,138,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
95,139,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
96,140,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
97,141,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
98,142,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
99,143,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,wt-at,-90.51/-2.36,2
100,152,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
101,172,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
102,19,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
103,2,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
104,21,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
105,24,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
106,3,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
107,4,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
108,5,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
109,6,-90.51,-80.99,-2.36,-1.57,50,0,4.918581995392967,mt-at,-90.51/-2.36,2
110,1,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
111,101,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
112,102,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
113,103,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
114,104,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
115,105,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
116,106,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
117,107,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
118,108,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
119,109,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
120,110,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
121,111,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
122,112_1,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
123,112_2,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
124,113,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
125,114,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
126,115,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
127,116,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
128,117,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
129,118,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
130,119,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
131,120,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
132,121,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
133,122,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
134,123,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
135,124,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
136,125,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
137,126,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
138,127,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
139,128,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
140,129,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
141,130,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
142,131,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
143,132,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
144,133,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
145,134,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
146,135,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
147,136,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
148,137,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
149,138,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
150,139,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
151,140,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
152,141,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
153,142,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
154,143,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,wt-at,-90.51/-1.57,3
155,152,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
156,172,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
157,19,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
158,2,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
159,21,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
160,24,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
161,3,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
162,4,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
163,5,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
164,6,-90.51,-80.99,-1.57,-0.79,50,0,4.918581995392967,mt-at,-90.51/-1.57,3
165,1,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
166,101,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
167,102,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
168,103,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
169,104,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
170,105,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
171,106,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
172,107,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
173,108,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
174,109,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
175,110,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
176,111,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
177,112_1,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
178,112_2,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
179,113,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
180,114,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
181,115,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
182,116,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
183,117,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
184,118,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
185,119,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
186,120,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
187,121,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
188,122,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
189,123,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
190,124,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
191,125,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
192,126,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
193,127,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
194,128,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
195,129,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
196,130,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
197,131,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
198,132,-90.51,-80.99,-0.79,0.0,50,1029,7.063969395,wt-at,-90.51/-0.79,4
199,133,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
200,134,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
201,135,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
202,136,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
203,137,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
204,138,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
205,139,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
206,140,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
207,141,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
208,142,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
209,143,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,-90.51/-0.79,4
210,152,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
211,172,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
212,19,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
213,2,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
214,21,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
215,24,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
216,3,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
217,4,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
218,5,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
219,6,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,-90.51/-0.79,4
220,1,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,mt-at,-90.51/0.0,5
221,101,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
222,102,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
223,103,-90.51,-80.99,0.0,0.79,50,508,6.820667127999999,wt-at,-90.51/0.0,5
224,104,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
225,105,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
226,106,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
227,107,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
228,108,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
229,109,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
230,110,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
231,111,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
232,112_1,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
233,112_2,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,mt-at,-90.51/0.0,5
234,113,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
235,114,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
236,115,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
237,116,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
238,117,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
239,118,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
240,119,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
241,120,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
242,121,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
243,122,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
244,123,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
245,124,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
246,125,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
247,126,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
248,127,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
249,128,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
250,129,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
251,130,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
252,131,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
253,132,-90.51,-80.99,0.0,0.79,50,107,7.5563667389999996,wt-at,-90.51/0.0,5
254,133,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
255,134,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
256,135,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
257,136,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
258,137,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
259,138,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
260,139,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
261,140,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
262,141,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
263,142,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
264,143,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,wt-at,-90.51/0.0,5
265,152,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,mt-at,-90.51/0.0,5
266,172,-90.51,-80.99,0.0,0.79,50,0,7.188516933499999,mt-at,-90.51/0.0,5
